Day,District,timeSlot,level1,level2,level3,level4
28,56,110,,,,
28,56,111,,,,
28,56,112,,,,
28,56,113,,,,
28,56,114,,,,
28,56,115,227.0,18.0,5.0,4.0
28,56,116,228.0,23.0,3.0,7.0
28,56,117,291.0,16.0,12.0,8.0
28,56,118,,,,
28,56,119,,,,
28,56,120,,,,
28,56,121,,,,
28,56,122,,,,
28,56,123,,,,
28,56,124,,,,
28,56,125,,,,
28,56,126,,,,
28,56,127,193.0,35.0,18.0,3.0
28,56,128,218.0,33.0,18.0,2.0
28,56,129,225.0,37.0,10.0,2.0
28,56,130,,,,
28,56,131,,,,
28,56,132,,,,
28,56,133,,,,
28,56,134,,,,
28,56,135,,,,
28,56,136,,,,
28,56,137,,,,
28,56,138,,,,
28,56,139,215.0,25.0,8.0,5.0
28,56,140,194.0,29.0,5.0,7.0
28,56,141,177.0,28.0,8.0,4.0
28,56,142,,,,
28,56,143,,,,
28,56,144,,,,
28,57,1,,,,
28,57,2,,,,
28,57,3,,,,
28,57,4,,,,
28,57,5,,,,
28,57,6,,,,
28,57,7,,,,
28,57,8,,,,
28,57,9,,,,
28,57,10,,,,
28,57,11,,,,
28,57,12,,,,
28,57,13,,,,
28,57,14,,,,
28,57,15,,,,
28,57,16,,,,
28,57,17,,,,
28,57,18,,,,
28,57,19,,,,
28,57,20,,,,
28,57,21,,,,
28,57,22,,,,
28,57,23,,,,
28,57,24,,,,
28,57,25,,,,
28,57,26,,,,
28,57,27,,,,
28,57,28,,,,
28,57,29,,,,
28,57,30,,,,
28,57,31,,,,
28,57,32,,,,
28,57,33,,,,
28,57,34,,,,
28,57,35,,,,
28,57,36,,,,
28,57,37,,,,
28,57,38,,,,
28,57,39,,,,
28,57,40,,,,
28,57,41,,,,
28,57,42,,,,
28,57,43,,,,
28,57,44,,,,
28,57,45,,,,
28,57,46,,,,
28,57,47,,,,
28,57,48,,,,
28,57,49,,,,
28,57,50,,,,
28,57,51,,,,
28,57,52,,,,
28,57,53,,,,
28,57,54,,,,
28,57,55,545.0,105.0,23.0,25.0
28,57,56,566.0,89.0,18.0,14.0
28,57,57,598.0,85.0,20.0,12.0
28,57,58,,,,
28,57,59,,,,
28,57,60,,,,
28,57,61,,,,
28,57,62,,,,
28,57,63,,,,
28,57,64,,,,
28,57,65,,,,
28,57,66,,,,
28,57,67,575.0,115.0,16.0,17.0
28,57,68,550.0,117.0,39.0,21.0
28,57,69,517.0,93.0,19.0,12.0
28,57,70,,,,
28,57,71,,,,
28,57,72,,,,
28,57,73,,,,
28,57,74,,,,
28,57,75,,,,
28,57,76,,,,
28,57,77,,,,
28,57,78,,,,
28,57,79,535.0,84.0,15.0,14.0
28,57,80,542.0,104.0,29.0,18.0
28,57,81,562.0,111.0,16.0,13.0
28,57,82,,,,
28,57,83,,,,
28,57,84,,,,
28,57,85,,,,
28,57,86,,,,
28,57,87,,,,
28,57,88,,,,
28,57,89,,,,
28,57,90,,,,
28,57,91,518.0,151.0,35.0,19.0
28,57,92,476.0,117.0,28.0,16.0
28,57,93,547.0,111.0,37.0,21.0
28,57,94,,,,
28,57,95,,,,
28,57,96,,,,
28,57,97,,,,
28,57,98,,,,
28,57,99,,,,
28,57,100,,,,
28,57,101,,,,
28,57,102,,,,
28,57,103,536.0,190.0,35.0,20.0
28,57,104,498.0,181.0,53.0,22.0
28,57,105,491.0,178.0,26.0,22.0
28,57,106,,,,
28,57,107,,,,
28,57,108,,,,
28,57,109,,,,
28,57,110,,,,
28,57,111,,,,
28,57,112,,,,
28,57,113,,,,
28,57,114,,,,
28,57,115,523.0,121.0,33.0,16.0
28,57,116,536.0,114.0,24.0,13.0
28,57,117,496.0,134.0,25.0,25.0
28,57,118,,,,
28,57,119,,,,
28,57,120,,,,
28,57,121,,,,
28,57,122,,,,
28,57,123,,,,
28,57,124,,,,
28,57,125,,,,
28,57,126,,,,
28,57,127,544.0,122.0,27.0,15.0
28,57,128,521.0,94.0,26.0,25.0
28,57,129,461.0,86.0,19.0,15.0
28,57,130,,,,
28,57,131,,,,
28,57,132,,,,
28,57,133,,,,
28,57,134,,,,
28,57,135,,,,
28,57,136,,,,
28,57,137,,,,
28,57,138,,,,
28,57,139,520.0,45.0,21.0,15.0
28,57,140,602.0,71.0,12.0,21.0
28,57,141,407.0,49.0,17.0,12.0
28,57,142,,,,
28,57,143,,,,
28,57,144,,,,
28,58,1,,,,
28,58,2,,,,
28,58,3,,,,
28,58,4,,,,
28,58,5,,,,
28,58,6,,,,
28,58,7,,,,
28,58,8,,,,
28,58,9,,,,
28,58,10,,,,
28,58,11,,,,
28,58,12,,,,
28,58,13,,,,
28,58,14,,,,
28,58,15,,,,
28,58,16,,,,
28,58,17,,,,
28,58,18,,,,
28,58,19,,,,
28,58,20,,,,
28,58,21,,,,
28,58,22,,,,
28,58,23,,,,
28,58,24,,,,
28,58,25,,,,
28,58,26,,,,
28,58,27,,,,
28,58,28,,,,
28,58,29,,,,
28,58,30,,,,
28,58,31,,,,
28,58,32,,,,
28,58,33,,,,
28,58,34,,,,
28,58,35,,,,
28,58,36,,,,
28,58,37,,,,
28,58,38,,,,
28,58,39,,,,
28,58,40,,,,
28,58,41,,,,
28,58,42,,,,
28,58,43,,,,
28,58,44,,,,
28,58,45,,,,
28,58,46,,,,
28,58,47,,,,
28,58,48,,,,
28,58,49,,,,
28,58,50,,,,
28,58,51,,,,
28,58,52,,,,
28,58,53,,,,
28,58,54,,,,
28,58,55,204.0,38.0,12.0,6.0
28,58,56,173.0,30.0,1.0,1.0
28,58,57,168.0,35.0,4.0,6.0
28,58,58,,,,
28,58,59,,,,
28,58,60,,,,
28,58,61,,,,
28,58,62,,,,
28,58,63,,,,
28,58,64,,,,
28,58,65,,,,
28,58,66,,,,
28,58,67,167.0,25.0,9.0,4.0
28,58,68,189.0,18.0,7.0,5.0
28,58,69,128.0,26.0,8.0,3.0
28,58,70,,,,
28,58,71,,,,
28,58,72,,,,
28,58,73,,,,
28,58,74,,,,
28,58,75,,,,
28,58,76,,,,
28,58,77,,,,
28,58,78,,,,
28,58,79,196.0,22.0,5.0,2.0
28,58,80,155.0,31.0,5.0,5.0
28,58,81,186.0,19.0,11.0,6.0
28,58,82,,,,
28,58,83,,,,
28,58,84,,,,
28,58,85,,,,
28,58,86,,,,
28,58,87,,,,
28,58,88,,,,
28,58,89,,,,
28,58,90,,,,
28,58,91,177.0,29.0,9.0,2.0
28,58,92,137.0,32.0,3.0,5.0
28,58,93,180.0,13.0,12.0,7.0
28,58,94,,,,
28,58,95,,,,
28,58,96,,,,
28,58,97,,,,
28,58,98,,,,
28,58,99,,,,
28,58,100,,,,
28,58,101,,,,
28,58,102,,,,
28,58,103,205.0,38.0,12.0,6.0
28,58,104,204.0,35.0,8.0,6.0
28,58,105,239.0,44.0,6.0,2.0
28,58,106,,,,
28,58,107,,,,
28,58,108,,,,
28,58,109,,,,
28,58,110,,,,
28,58,111,,,,
28,58,112,,,,
28,58,113,,,,
28,58,114,,,,
28,58,115,182.0,22.0,11.0,9.0
28,58,116,185.0,45.0,5.0,5.0
28,58,117,193.0,36.0,4.0,1.0
28,58,118,,,,
28,58,119,,,,
28,58,120,,,,
28,58,121,,,,
28,58,122,,,,
28,58,123,,,,
28,58,124,,,,
28,58,125,,,,
28,58,126,,,,
28,58,127,217.0,22.0,8.0,9.0
28,58,128,233.0,22.0,10.0,6.0
28,58,129,202.0,22.0,7.0,8.0
28,58,130,,,,
28,58,131,,,,
28,58,132,,,,
28,58,133,,,,
28,58,134,,,,
28,58,135,,,,
28,58,136,,,,
28,58,137,,,,
28,58,138,,,,
28,58,139,224.0,23.0,0.0,8.0
28,58,140,164.0,22.0,4.0,2.0
28,58,141,162.0,40.0,1.0,9.0
28,58,142,,,,
28,58,143,,,,
28,58,144,,,,
28,59,1,,,,
28,59,2,,,,
28,59,3,,,,
28,59,4,,,,
28,59,5,,,,
28,59,6,,,,
28,59,7,,,,
28,59,8,,,,
28,59,9,,,,
28,59,10,,,,
28,59,11,,,,
28,59,12,,,,
28,59,13,,,,
28,59,14,,,,
28,59,15,,,,
28,59,16,,,,
28,59,17,,,,
28,59,18,,,,
28,59,19,,,,
28,59,20,,,,
28,59,21,,,,
28,59,22,,,,
28,59,23,,,,
28,59,24,,,,
28,59,25,,,,
28,59,26,,,,
28,59,27,,,,
28,59,28,,,,
28,59,29,,,,
28,59,30,,,,
28,59,31,,,,
28,59,32,,,,
28,59,33,,,,
28,59,34,,,,
28,59,35,,,,
28,59,36,,,,
28,59,37,,,,
28,59,38,,,,
28,59,39,,,,
28,59,40,,,,
28,59,41,,,,
28,59,42,,,,
28,59,43,,,,
28,59,44,,,,
28,59,45,,,,
28,59,46,,,,
28,59,47,,,,
28,59,48,,,,
28,59,49,,,,
28,59,50,,,,
28,59,51,,,,
28,59,52,,,,
28,59,53,,,,
28,59,54,,,,
28,59,55,169.0,31.0,9.0,19.0
28,59,56,177.0,24.0,4.0,5.0
28,59,57,178.0,22.0,7.0,6.0
28,59,58,,,,
28,59,59,,,,
28,59,60,,,,
28,59,61,,,,
28,59,62,,,,
28,59,63,,,,
28,59,64,,,,
28,59,65,,,,
28,59,66,,,,
28,59,67,174.0,24.0,5.0,5.0
28,59,68,150.0,35.0,19.0,0.0
28,59,69,196.0,20.0,5.0,0.0
28,59,70,,,,
28,59,71,,,,
28,59,72,,,,
28,59,73,,,,
28,59,74,,,,
28,59,75,,,,
28,59,76,,,,
28,59,77,,,,
28,59,78,,,,
28,59,79,208.0,29.0,5.0,9.0
28,59,80,171.0,37.0,1.0,1.0
28,59,81,174.0,27.0,2.0,0.0
28,59,82,,,,
28,59,83,,,,
28,59,84,,,,
28,59,85,,,,
28,59,86,,,,
28,59,87,,,,
28,59,88,,,,
28,59,89,,,,
28,59,90,,,,
28,59,91,194.0,31.0,6.0,5.0
28,59,92,187.0,36.0,5.0,7.0
28,59,93,169.0,31.0,7.0,2.0
28,59,94,,,,
28,59,95,,,,
28,59,96,,,,
28,59,97,,,,
28,59,98,,,,
28,59,99,,,,
28,59,100,,,,
28,59,101,,,,
28,59,102,,,,
28,59,103,144.0,39.0,20.0,6.0
28,59,104,158.0,61.0,27.0,11.0
28,59,105,171.0,51.0,16.0,12.0
28,59,106,,,,
28,59,107,,,,
28,59,108,,,,
28,59,109,,,,
28,59,110,,,,
28,59,111,,,,
28,59,112,,,,
28,59,113,,,,
28,59,114,,,,
28,59,115,230.0,40.0,14.0,2.0
28,59,116,188.0,20.0,6.0,2.0
28,59,117,205.0,16.0,10.0,5.0
28,59,118,,,,
28,59,119,,,,
28,59,120,,,,
28,59,121,,,,
28,59,122,,,,
28,59,123,,,,
28,59,124,,,,
28,59,125,,,,
28,59,126,,,,
28,59,127,202.0,16.0,3.0,3.0
28,59,128,186.0,18.0,3.0,6.0
28,59,129,148.0,30.0,3.0,11.0
28,59,130,,,,
28,59,131,,,,
28,59,132,,,,
28,59,133,,,,
28,59,134,,,,
28,59,135,,,,
28,59,136,,,,
28,59,137,,,,
28,59,138,,,,
28,59,139,125.0,7.0,2.0,3.0
28,59,140,148.0,15.0,9.0,2.0
28,59,141,137.0,21.0,5.0,6.0
28,59,142,,,,
28,59,143,,,,
28,59,144,,,,
28,60,1,,,,
28,60,2,,,,
28,60,3,,,,
28,60,4,,,,
28,60,5,,,,
28,60,6,,,,
28,60,7,,,,
28,60,8,,,,
28,60,9,,,,
28,60,10,,,,
28,60,11,,,,
28,60,12,,,,
28,60,13,,,,
28,60,14,,,,
28,60,15,,,,
28,60,16,,,,
28,60,17,,,,
28,60,18,,,,
28,60,19,,,,
28,60,20,,,,
28,60,21,,,,
28,60,22,,,,
28,60,23,,,,
28,60,24,,,,
28,60,25,,,,
28,60,26,,,,
28,60,27,,,,
28,60,28,,,,
28,60,29,,,,
28,60,30,,,,
28,60,31,,,,
28,60,32,,,,
28,60,33,,,,
28,60,34,,,,
28,60,35,,,,
28,60,36,,,,
28,60,37,,,,
28,60,38,,,,
28,60,39,,,,
28,60,40,,,,
28,60,41,,,,
28,60,42,,,,
28,60,43,,,,
28,60,44,,,,
28,60,45,,,,
28,60,46,,,,
28,60,47,,,,
28,60,48,,,,
28,60,49,,,,
28,60,50,,,,
28,60,51,,,,
28,60,52,,,,
28,60,53,,,,
28,60,54,,,,
28,60,55,109.0,29.0,4.0,1.0
28,60,56,70.0,36.0,11.0,2.0
28,60,57,79.0,30.0,0.0,0.0
28,60,58,,,,
28,60,59,,,,
28,60,60,,,,
28,60,61,,,,
28,60,62,,,,
28,60,63,,,,
28,60,64,,,,
28,60,65,,,,
28,60,66,,,,
28,60,67,125.0,27.0,7.0,0.0
28,60,68,73.0,24.0,1.0,2.0
28,60,69,100.0,41.0,0.0,4.0
28,60,70,,,,
28,60,71,,,,
28,60,72,,,,
28,60,73,,,,
28,60,74,,,,
28,60,75,,,,
28,60,76,,,,
28,60,77,,,,
28,60,78,,,,
28,60,79,114.0,30.0,5.0,4.0
28,60,80,77.0,43.0,3.0,1.0
28,60,81,73.0,32.0,2.0,0.0
28,60,82,,,,
28,60,83,,,,
28,60,84,,,,
28,60,85,,,,
28,60,86,,,,
28,60,87,,,,
28,60,88,,,,
28,60,89,,,,
28,60,90,,,,
28,60,91,100.0,29.0,7.0,1.0
28,60,92,106.0,44.0,6.0,0.0
28,60,93,74.0,33.0,10.0,2.0
28,60,94,,,,
28,60,95,,,,
28,60,96,,,,
28,60,97,,,,
28,60,98,,,,
28,60,99,,,,
28,60,100,,,,
28,60,101,,,,
28,60,102,,,,
28,60,103,133.0,47.0,3.0,1.0
28,60,104,124.0,43.0,6.0,4.0
28,60,105,105.0,48.0,9.0,1.0
28,60,106,,,,
28,60,107,,,,
28,60,108,,,,
28,60,109,,,,
28,60,110,,,,
28,60,111,,,,
28,60,112,,,,
28,60,113,,,,
28,60,114,,,,
28,60,115,124.0,23.0,3.0,2.0
28,60,116,120.0,24.0,5.0,3.0
28,60,117,124.0,17.0,3.0,1.0
28,60,118,,,,
28,60,119,,,,
28,60,120,,,,
28,60,121,,,,
28,60,122,,,,
28,60,123,,,,
28,60,124,,,,
28,60,125,,,,
28,60,126,,,,
28,60,127,103.0,13.0,3.0,0.0
28,60,128,157.0,24.0,7.0,3.0
28,60,129,102.0,26.0,6.0,0.0
28,60,130,,,,
28,60,131,,,,
28,60,132,,,,
28,60,133,,,,
28,60,134,,,,
28,60,135,,,,
28,60,136,,,,
28,60,137,,,,
28,60,138,,,,
28,60,139,85.0,10.0,2.0,1.0
28,60,140,65.0,22.0,3.0,0.0
28,60,141,78.0,7.0,1.0,0.0
28,60,142,,,,
28,60,143,,,,
28,60,144,,,,
28,61,1,,,,
28,61,2,,,,
28,61,3,,,,
28,61,4,,,,
28,61,5,,,,
28,61,6,,,,
28,61,7,,,,
28,61,8,,,,
28,61,9,,,,
28,61,10,,,,
28,61,11,,,,
28,61,12,,,,
28,61,13,,,,
28,61,14,,,,
28,61,15,,,,
28,61,16,,,,
28,61,17,,,,
28,61,18,,,,
28,61,19,,,,
28,61,20,,,,
28,61,21,,,,
28,61,22,,,,
28,61,23,,,,
28,61,24,,,,
28,61,25,,,,
28,61,26,,,,
28,61,27,,,,
28,61,28,,,,
28,61,29,,,,
28,61,30,,,,
28,61,31,,,,
28,61,32,,,,
28,61,33,,,,
28,61,34,,,,
28,61,35,,,,
28,61,36,,,,
28,61,37,,,,
28,61,38,,,,
28,61,39,,,,
28,61,40,,,,
28,61,41,,,,
28,61,42,,,,
28,61,43,,,,
28,61,44,,,,
28,61,45,,,,
28,61,46,,,,
28,61,47,,,,
28,61,48,,,,
28,61,49,,,,
28,61,50,,,,
28,61,51,,,,
28,61,52,,,,
28,61,53,,,,
28,61,54,,,,
28,61,55,152.0,56.0,19.0,2.0
28,61,56,130.0,64.0,13.0,4.0
28,61,57,113.0,25.0,15.0,3.0
28,61,58,,,,
28,61,59,,,,
28,61,60,,,,
28,61,61,,,,
28,61,62,,,,
28,61,63,,,,
28,61,64,,,,
28,61,65,,,,
28,61,66,,,,
28,61,67,137.0,42.0,0.0,6.0
28,61,68,147.0,46.0,13.0,1.0
28,61,69,157.0,52.0,11.0,1.0
28,61,70,,,,
28,61,71,,,,
28,61,72,,,,
28,61,73,,,,
28,61,74,,,,
28,61,75,,,,
28,61,76,,,,
28,61,77,,,,
28,61,78,,,,
28,61,79,144.0,47.0,4.0,2.0
28,61,80,118.0,59.0,10.0,4.0
28,61,81,161.0,52.0,12.0,7.0
28,61,82,,,,
28,61,83,,,,
28,61,84,,,,
28,61,85,,,,
28,61,86,,,,
28,61,87,,,,
28,61,88,,,,
28,61,89,,,,
28,61,90,,,,
28,61,91,107.0,48.0,5.0,5.0
28,61,92,108.0,76.0,7.0,9.0
28,61,93,121.0,58.0,15.0,5.0
28,61,94,,,,
28,61,95,,,,
28,61,96,,,,
28,61,97,,,,
28,61,98,,,,
28,61,99,,,,
28,61,100,,,,
28,61,101,,,,
28,61,102,,,,
28,61,103,99.0,40.0,24.0,15.0
28,61,104,136.0,64.0,14.0,3.0
28,61,105,134.0,65.0,23.0,2.0
28,61,106,,,,
28,61,107,,,,
28,61,108,,,,
28,61,109,,,,
28,61,110,,,,
28,61,111,,,,
28,61,112,,,,
28,61,113,,,,
28,61,114,,,,
28,61,115,122.0,53.0,8.0,5.0
28,61,116,138.0,33.0,9.0,0.0
28,61,117,130.0,31.0,4.0,9.0
28,61,118,,,,
28,61,119,,,,
28,61,120,,,,
28,61,121,,,,
28,61,122,,,,
28,61,123,,,,
28,61,124,,,,
28,61,125,,,,
28,61,126,,,,
28,61,127,178.0,41.0,9.0,0.0
28,61,128,105.0,30.0,5.0,0.0
28,61,129,175.0,38.0,9.0,1.0
28,61,130,,,,
28,61,131,,,,
28,61,132,,,,
28,61,133,,,,
28,61,134,,,,
28,61,135,,,,
28,61,136,,,,
28,61,137,,,,
28,61,138,,,,
28,61,139,137.0,17.0,8.0,3.0
28,61,140,120.0,41.0,9.0,3.0
28,61,141,126.0,14.0,5.0,8.0
28,61,142,,,,
28,61,143,,,,
28,61,144,,,,
28,62,1,,,,
28,62,2,,,,
28,62,3,,,,
28,62,4,,,,
28,62,5,,,,
28,62,6,,,,
28,62,7,,,,
28,62,8,,,,
28,62,9,,,,
28,62,10,,,,
28,62,11,,,,
28,62,12,,,,
28,62,13,,,,
28,62,14,,,,
28,62,15,,,,
28,62,16,,,,
28,62,17,,,,
28,62,18,,,,
28,62,19,,,,
28,62,20,,,,
28,62,21,,,,
28,62,22,,,,
28,62,23,,,,
28,62,24,,,,
28,62,25,,,,
28,62,26,,,,
28,62,27,,,,
28,62,28,,,,
28,62,29,,,,
28,62,30,,,,
28,62,31,,,,
28,62,32,,,,
28,62,33,,,,
28,62,34,,,,
28,62,35,,,,
28,62,36,,,,
28,62,37,,,,
28,62,38,,,,
28,62,39,,,,
28,62,40,,,,
28,62,41,,,,
28,62,42,,,,
28,62,43,,,,
28,62,44,,,,
28,62,45,,,,
28,62,46,,,,
28,62,47,,,,
28,62,48,,,,
28,62,49,,,,
28,62,50,,,,
28,62,51,,,,
28,62,52,,,,
28,62,53,,,,
28,62,54,,,,
28,62,55,27.0,2.0,0.0,0.0
28,62,56,39.0,10.0,1.0,6.0
28,62,57,26.0,6.0,5.0,5.0
28,62,58,,,,
28,62,59,,,,
28,62,60,,,,
28,62,61,,,,
28,62,62,,,,
28,62,63,,,,
28,62,64,,,,
28,62,65,,,,
28,62,66,,,,
28,62,67,34.0,4.0,0.0,4.0
28,62,68,24.0,0.0,0.0,2.0
28,62,69,17.0,7.0,2.0,0.0
28,62,70,,,,
28,62,71,,,,
28,62,72,,,,
28,62,73,,,,
28,62,74,,,,
28,62,75,,,,
28,62,76,,,,
28,62,77,,,,
28,62,78,,,,
28,62,79,24.0,2.0,1.0,0.0
28,62,80,40.0,0.0,3.0,0.0
28,62,81,38.0,3.0,0.0,0.0
28,62,82,,,,
28,62,83,,,,
28,62,84,,,,
28,62,85,,,,
28,62,86,,,,
28,62,87,,,,
28,62,88,,,,
28,62,89,,,,
28,62,90,,,,
28,62,91,50.0,10.0,1.0,3.0
28,62,92,50.0,5.0,4.0,5.0
28,62,93,43.0,8.0,2.0,2.0
28,62,94,,,,
28,62,95,,,,
28,62,96,,,,
28,62,97,,,,
28,62,98,,,,
28,62,99,,,,
28,62,100,,,,
28,62,101,,,,
28,62,102,,,,
28,62,103,47.0,9.0,4.0,0.0
28,62,104,16.0,0.0,1.0,0.0
28,62,105,32.0,5.0,0.0,0.0
28,62,106,,,,
28,62,107,,,,
28,62,108,,,,
28,62,109,,,,
28,62,110,,,,
28,62,111,,,,
28,62,112,,,,
28,62,113,,,,
28,62,114,,,,
28,62,115,17.0,11.0,0.0,1.0
28,62,116,38.0,5.0,2.0,0.0
28,62,117,55.0,7.0,3.0,0.0
28,62,118,,,,
28,62,119,,,,
28,62,120,,,,
28,62,121,,,,
28,62,122,,,,
28,62,123,,,,
28,62,124,,,,
28,62,125,,,,
28,62,126,,,,
28,62,127,31.0,9.0,4.0,2.0
28,62,128,32.0,18.0,2.0,3.0
28,62,129,36.0,2.0,0.0,0.0
28,62,130,,,,
28,62,131,,,,
28,62,132,,,,
28,62,133,,,,
28,62,134,,,,
28,62,135,,,,
28,62,136,,,,
28,62,137,,,,
28,62,138,,,,
28,62,139,18.0,5.0,0.0,0.0
28,62,140,32.0,5.0,0.0,0.0
28,62,141,34.0,8.0,3.0,0.0
28,62,142,,,,
28,62,143,,,,
28,62,144,,,,
28,63,1,,,,
28,63,2,,,,
28,63,3,,,,
28,63,4,,,,
28,63,5,,,,
28,63,6,,,,
28,63,7,,,,
28,63,8,,,,
28,63,9,,,,
28,63,10,,,,
28,63,11,,,,
28,63,12,,,,
28,63,13,,,,
28,63,14,,,,
28,63,15,,,,
28,63,16,,,,
28,63,17,,,,
28,63,18,,,,
28,63,19,,,,
28,63,20,,,,
28,63,21,,,,
28,63,22,,,,
28,63,23,,,,
28,63,24,,,,
28,63,25,,,,
28,63,26,,,,
28,63,27,,,,
28,63,28,,,,
28,63,29,,,,
28,63,30,,,,
28,63,31,,,,
28,63,32,,,,
28,63,33,,,,
28,63,34,,,,
28,63,35,,,,
28,63,36,,,,
28,63,37,,,,
28,63,38,,,,
28,63,39,,,,
28,63,40,,,,
28,63,41,,,,
28,63,42,,,,
28,63,43,,,,
28,63,44,,,,
28,63,45,,,,
28,63,46,,,,
28,63,47,,,,
28,63,48,,,,
28,63,49,,,,
28,63,50,,,,
28,63,51,,,,
28,63,52,,,,
28,63,53,,,,
28,63,54,,,,
28,63,55,99.0,8.0,5.0,0.0
28,63,56,103.0,5.0,0.0,0.0
28,63,57,65.0,1.0,0.0,1.0
28,63,58,,,,
28,63,59,,,,
28,63,60,,,,
28,63,61,,,,
28,63,62,,,,
28,63,63,,,,
28,63,64,,,,
28,63,65,,,,
28,63,66,,,,
28,63,67,89.0,6.0,1.0,1.0
28,63,68,116.0,8.0,0.0,1.0
28,63,69,75.0,3.0,0.0,0.0
28,63,70,,,,
28,63,71,,,,
28,63,72,,,,
28,63,73,,,,
28,63,74,,,,
28,63,75,,,,
28,63,76,,,,
28,63,77,,,,
28,63,78,,,,
28,63,79,67.0,2.0,1.0,1.0
28,63,80,82.0,2.0,0.0,0.0
28,63,81,80.0,3.0,3.0,1.0
28,63,82,,,,
28,63,83,,,,
28,63,84,,,,
28,63,85,,,,
28,63,86,,,,
28,63,87,,,,
28,63,88,,,,
28,63,89,,,,
28,63,90,,,,
28,63,91,97.0,2.0,0.0,0.0
28,63,92,91.0,6.0,0.0,2.0
28,63,93,103.0,15.0,3.0,1.0
28,63,94,,,,
28,63,95,,,,
28,63,96,,,,
28,63,97,,,,
28,63,98,,,,
28,63,99,,,,
28,63,100,,,,
28,63,101,,,,
28,63,102,,,,
28,63,103,21.0,3.0,1.0,0.0
28,63,104,90.0,9.0,1.0,2.0
28,63,105,154.0,14.0,2.0,2.0
28,63,106,,,,
28,63,107,,,,
28,63,108,,,,
28,63,109,,,,
28,63,110,,,,
28,63,111,,,,
28,63,112,,,,
28,63,113,,,,
28,63,114,,,,
28,63,115,67.0,3.0,0.0,2.0
28,63,116,57.0,6.0,3.0,0.0
28,63,117,128.0,8.0,3.0,0.0
28,63,118,,,,
28,63,119,,,,
28,63,120,,,,
28,63,121,,,,
28,63,122,,,,
28,63,123,,,,
28,63,124,,,,
28,63,125,,,,
28,63,126,,,,
28,63,127,67.0,2.0,1.0,2.0
28,63,128,46.0,6.0,0.0,0.0
28,63,129,55.0,0.0,0.0,0.0
28,63,130,,,,
28,63,131,,,,
28,63,132,,,,
28,63,133,,,,
28,63,134,,,,
28,63,135,,,,
28,63,136,,,,
28,63,137,,,,
28,63,138,,,,
28,63,139,73.0,0.0,1.0,1.0
28,63,140,28.0,6.0,3.0,0.0
28,63,141,47.0,1.0,0.0,0.0
28,63,142,,,,
28,63,143,,,,
28,63,144,,,,
28,64,1,,,,
28,64,2,,,,
28,64,3,,,,
28,64,4,,,,
28,64,5,,,,
28,64,6,,,,
28,64,7,,,,
28,64,8,,,,
28,64,9,,,,
28,64,10,,,,
28,64,11,,,,
28,64,12,,,,
28,64,13,,,,
28,64,14,,,,
28,64,15,,,,
28,64,16,,,,
28,64,17,,,,
28,64,18,,,,
28,64,19,,,,
28,64,20,,,,
28,64,21,,,,
28,64,22,,,,
28,64,23,,,,
28,64,24,,,,
28,64,25,,,,
28,64,26,,,,
28,64,27,,,,
28,64,28,,,,
28,64,29,,,,
28,64,30,,,,
28,64,31,,,,
28,64,32,,,,
28,64,33,,,,
28,64,34,,,,
28,64,35,,,,
28,64,36,,,,
28,64,37,,,,
28,64,38,,,,
28,64,39,,,,
28,64,40,,,,
28,64,41,,,,
28,64,42,,,,
28,64,43,,,,
28,64,44,,,,
28,64,45,,,,
28,64,46,,,,
28,64,47,,,,
28,64,48,,,,
28,64,49,,,,
28,64,50,,,,
28,64,51,,,,
28,64,52,,,,
28,64,53,,,,
28,64,54,,,,
28,64,55,540.0,122.0,38.0,22.0
28,64,56,522.0,102.0,23.0,17.0
28,64,57,552.0,124.0,36.0,25.0
28,64,58,,,,
28,64,59,,,,
28,64,60,,,,
28,64,61,,,,
28,64,62,,,,
28,64,63,,,,
28,64,64,,,,
28,64,65,,,,
28,64,66,,,,
28,64,67,520.0,64.0,32.0,24.0
28,64,68,545.0,106.0,39.0,16.0
28,64,69,514.0,112.0,40.0,19.0
28,64,70,,,,
28,64,71,,,,
28,64,72,,,,
28,64,73,,,,
28,64,74,,,,
28,64,75,,,,
28,64,76,,,,
28,64,77,,,,
28,64,78,,,,
28,64,79,451.0,107.0,33.0,25.0
28,64,80,489.0,89.0,47.0,30.0
28,64,81,482.0,131.0,30.0,23.0
28,64,82,,,,
28,64,83,,,,
28,64,84,,,,
28,64,85,,,,
28,64,86,,,,
28,64,87,,,,
28,64,88,,,,
28,64,89,,,,
28,64,90,,,,
28,64,91,485.0,121.0,48.0,39.0
28,64,92,456.0,124.0,27.0,27.0
28,64,93,475.0,104.0,43.0,19.0
28,64,94,,,,
28,64,95,,,,
28,64,96,,,,
28,64,97,,,,
28,64,98,,,,
28,64,99,,,,
28,64,100,,,,
28,64,101,,,,
28,64,102,,,,
28,64,103,504.0,118.0,48.0,17.0
28,64,104,456.0,127.0,48.0,23.0
28,64,105,465.0,181.0,61.0,38.0
28,64,106,,,,
28,64,107,,,,
28,64,108,,,,
28,64,109,,,,
28,64,110,,,,
28,64,111,,,,
28,64,112,,,,
28,64,113,,,,
28,64,114,,,,
28,64,115,506.0,138.0,36.0,31.0
28,64,116,494.0,152.0,44.0,31.0
28,64,117,541.0,129.0,32.0,32.0
28,64,118,,,,
28,64,119,,,,
28,64,120,,,,
