Day,timeSlot,Weather,Temperature,PM2.5
19,102,,,
19,103,2.0,4.0,96.0
19,104,2.0,4.0,96.0
19,105,,,
19,106,2.0,3.0,91.0
19,107,2.0,3.0,91.0
19,108,,,
19,109,2.0,3.0,91.0
19,110,,,
19,111,2.0,3.0,91.0
19,112,,,
19,113,2.0,3.0,98.0
19,114,,,
19,115,,,
19,116,,,
19,117,2.0,3.0,98.0
19,118,,,
19,119,,,
19,120,2.0,3.0,98.0
19,121,,,
19,122,,,
19,123,1.0,3.0,98.0
19,124,,,
19,125,,,
19,126,,,
19,127,,,
19,128,,,
19,129,,,
19,130,,,
19,131,1.0,2.0,104.0
19,132,,,
19,133,2.0,1.0,112.0
19,134,,,
19,135,2.0,1.0,112.0
19,136,2.0,2.0,112.0
19,137,2.0,1.0,112.0
19,138,2.0,1.0,112.0
19,139,2.0,1.0,112.0
19,140,2.0,1.0,112.0
19,141,2.0,1.0,112.0
19,142,2.0,1.0,102.0
19,143,2.0,1.0,102.0
19,144,2.0,1.0,102.0
20,1,,,
20,2,2.0,1.0,102.0
20,3,2.0,1.0,102.0
20,4,2.0,1.0,100.0
20,5,2.0,1.0,100.0
20,6,2.0,1.0,108.0
20,7,2.0,1.0,108.0
20,8,2.0,1.0,108.0
20,9,2.0,0.5,108.0
20,10,2.0,0.0,108.0
20,11,2.0,0.0,108.0
20,12,2.0,0.0,108.0
20,13,2.0,0.0,108.0
20,14,2.0,0.0,108.0
20,15,2.0,0.0,108.0
20,16,2.0,1.0,108.0
20,17,2.0,0.5,106.0
20,18,2.0,0.5,106.0
20,19,2.0,1.0,106.0
20,20,2.0,1.0,106.0
20,21,2.0,1.0,106.0
20,22,2.0,1.0,106.0
20,23,2.0,1.0,107.0
20,24,2.0,1.0,107.0
20,25,2.0,1.0,107.0
20,26,2.0,1.0,107.0
20,27,2.0,1.0,107.0
20,28,2.0,1.0,107.0
20,29,2.0,1.0,107.0
20,30,2.0,1.0,112.0
20,31,2.0,1.0,112.0
20,32,2.0,1.0,112.0
20,33,2.0,1.0,112.0
20,34,2.0,1.0,112.0
20,35,2.0,1.0,110.0
20,36,2.0,1.0,110.0
20,37,2.0,1.0,110.0
20,38,2.0,1.0,110.0
20,39,2.0,1.0,110.0
20,40,2.0,1.0,110.0
20,41,2.0,1.0,106.0
20,42,2.0,1.0,106.0
20,43,1.0,1.0,106.0
20,44,1.0,1.0,106.0
20,45,1.0,1.0,106.0
20,46,1.0,1.0,106.0
20,47,1.0,1.0,94.0
20,48,1.0,1.0,94.0
20,49,,,
20,50,,,
20,51,2.0,1.0,94.0
20,52,,,
20,53,2.0,1.0,82.0
20,54,,,
20,55,2.0,2.0,82.0
20,56,,,
20,57,,,
20,58,2.0,2.0,82.0
20,59,,,
20,60,,,
20,61,,,
20,62,,,
20,63,,,
20,64,,,
20,65,,,
20,66,,,
20,67,,,
20,68,,,
20,69,,,
20,70,,,
20,71,,,
20,72,,,
20,73,,,
20,74,,,
20,75,,,
20,76,,,
20,77,,,
20,78,,,
20,79,,,
20,80,,,
20,81,,,
20,82,,,
20,83,,,
20,84,,,
20,85,,,
20,86,,,
20,87,,,
20,88,,,
20,89,,,
20,90,,,
20,91,,,
20,92,,,
20,93,,,
20,94,,,
20,95,,,
20,96,,,
20,97,,,
20,98,,,
20,99,,,
20,100,,,
20,101,,,
20,102,,,
20,103,,,
20,104,,,
20,105,,,
20,106,,,
20,107,,,
20,108,,,
20,109,,,
20,110,,,
20,111,,,
20,112,,,
20,113,,,
20,114,,,
20,115,,,
20,116,,,
20,117,,,
20,118,,,
20,119,,,
20,120,,,
20,121,,,
20,122,,,
20,123,,,
20,124,,,
20,125,,,
20,126,,,
20,127,,,
20,128,,,
20,129,,,
20,130,,,
20,131,,,
20,132,,,
20,133,,,
20,134,,,
20,135,,,
20,136,,,
20,137,,,
20,138,,,
20,139,,,
20,140,,,
20,141,,,
20,142,,,
20,143,,,
20,144,,,
21,1,,,
21,2,,,
21,3,,,
21,4,,,
21,5,,,
21,6,,,
21,7,,,
21,8,,,
21,9,,,
21,10,,,
21,11,,,
21,12,,,
21,13,,,
21,14,,,
21,15,,,
21,16,,,
21,17,,,
21,18,,,
21,19,,,
21,20,,,
21,21,,,
21,22,,,
21,23,,,
21,24,,,
21,25,,,
21,26,,,
21,27,,,
21,28,,,
21,29,,,
21,30,,,
21,31,,,
21,32,,,
21,33,,,
21,34,,,
21,35,,,
21,36,,,
21,37,,,
21,38,,,
21,39,,,
21,40,,,
21,41,,,
21,42,,,
21,43,4.0,1.0,49.0
21,44,4.0,1.0,49.0
21,45,,,
21,46,4.0,1.0,49.0
21,47,,,
21,48,4.0,1.0,50.0
21,49,,,
21,50,4.0,1.0,50.0
21,51,,,
21,52,,,
21,53,,,
21,54,4.0,1.0,49.0
21,55,,,
21,56,,,
21,57,4.0,1.0,49.0
21,58,,,
21,59,4.0,1.0,49.0
21,60,,,
21,61,,,
21,62,,,
21,63,,,
21,64,,,
21,65,,,
21,66,,,
21,67,,,
21,68,,,
21,69,,,
21,70,,,
21,71,,,
21,72,,,
21,73,,,
21,74,,,
21,75,,,
21,76,,,
21,77,,,
21,78,,,
21,79,,,
21,80,,,
21,81,,,
21,82,,,
21,83,,,
21,84,,,
21,85,,,
21,86,,,
21,87,,,
21,88,,,
21,89,,,
21,90,,,
21,91,,,
21,92,,,
21,93,,,
21,94,,,
21,95,,,
21,96,,,
21,97,,,
21,98,,,
21,99,,,
21,100,,,
21,101,,,
21,102,,,
21,103,,,
21,104,,,
21,105,,,
21,106,,,
21,107,,,
21,108,,,
21,109,,,
21,110,,,
21,111,,,
21,112,,,
21,113,,,
21,114,,,
21,115,4.0,1.0,44.0
21,116,,,
21,117,4.0,1.0,44.0
21,118,4.0,2.0,44.0
21,119,4.0,1.0,48.0
21,120,4.0,1.0,48.0
21,121,4.0,1.0,48.0
21,122,4.0,1.0,48.0
21,123,2.0,1.0,48.0
21,124,2.0,1.0,48.0
21,125,2.0,1.0,53.0
21,126,2.0,1.0,53.0
21,127,2.0,1.0,53.0
21,128,2.0,1.0,53.0
21,129,2.0,1.0,53.0
21,130,2.0,1.0,53.0
21,131,2.0,1.0,53.0
21,132,2.0,1.0,53.0
21,133,2.0,1.0,53.0
21,134,2.0,1.0,53.0
21,135,2.0,1.0,53.0
21,136,2.0,1.0,58.0
21,137,2.0,1.0,58.0
21,138,2.0,1.0,58.0
21,139,2.0,1.0,58.0
21,140,2.0,1.0,58.0
21,141,2.0,1.0,58.0
21,142,2.0,1.0,58.0
21,143,2.0,1.0,59.0
21,144,2.0,1.0,59.0
